time,absoluteSensor2.r[2],absoluteSensor.r[2]
1532.4,-1.000086029,-0.841313729
1533,-1.000234493,-0.853744509
1533.6,-1.000365241,-0.861955026
1534.2,-1.000478132,-0.865805016
1534.8,-1.000573136,-0.865268564
1535.4,-1.000650283,-0.860374999
1536,-1.000709586,-0.85113835
1536.6,-1.000751218,-0.837733933
1537.2,-1.0007754,-0.820382145
1537.8,-1.000782343,-0.799294886
1538.4,-1.000772354,-0.774780805
1539,-1.000745824,-0.747229783
1539.6,-1.000703148,-0.717037382
1540.2,-1.000644721,-0.68459928
1540.8,-1.000571054,-0.65042577
1541.4,-1.000482661,-0.615029826
1542,-1.000379996,-0.578865751
1542.6,-1.000263619,-0.542491943
1543.2,-1.000134071,-0.506448856
1543.8,-0.999991848,-0.471231873
1544.4,-0.999837462,-0.437351438
1545,-0.999671415,-0.405307482
1545.6,-0.999494169,-0.375560967
1546.2,-0.999306146,-0.348532216
1546.8,-0.999107739,-0.324611904
1547.4,-0.998899291,-0.304140011
1548,-0.998681112,-0.287424434
1548.6,-0.998453428,-0.274690163
1549.2,-0.998216411,-0.266103614
1549.8,-0.997970213,-0.26181586
1550.4,-0.997714887,-0.26187516
1551,-0.997450407,-0.266253548
1551.6,-0.997176721,-0.274893977
1552.2,-0.996893731,-0.287696034
1552.8,-0.996601216,-0.304433108
1553.4,-0.996298917,-0.324842808
1554,-0.995986602,-0.348689575
1554.6,-0.995663884,-0.375579497
1555.2,-0.995330346,-0.405093424
1555.8,-0.99498562,-0.436855225
1556.4,-0.994629226,-0.470382336
1557,-0.994260656,-0.505160401
1557.6,-0.99387942,-0.540694367
1558.2,-0.993485032,-0.576490947
1558.8,-0.993076947,-0.612000726
1559.4,-0.992654647,-0.64669896
1560,-0.992217663,-0.680111252
1560.6,-0.991765498,-0.711732481
1561.2,-0.991297693,-0.741097816
1561.8,-0.990813835,-0.767786382
1562.4,-0.990313539,-0.7914085
1563,-0.989796474,-0.811623786
1563.6,-0.989262344,-0.828130917
1564.2,-0.988710911,-0.84068255
1564.8,-0.988142014,-0.8491103
1565.4,-0.987555541,-0.853295581
1566,-0.986951401,-0.853138088
1566.6,-0.986329632,-0.848667872
1567.2,-0.985690327,-0.839970353
1567.8,-0.985033558,-0.8271084
1568.4,-0.984359547,-0.810296024
1569,-0.983668569,-0.78979794
1569.6,-0.982960901,-0.765883485
1570.2,-0.982236874,-0.73887445
1570.8,-0.981496921,-0.709194817
1571.4,-0.980741485,-0.677277298
1572,-0.979970979,-0.643525454
1572.6,-0.979185936,-0.608462335
1573.2,-0.97838689,-0.572611634
1573.8,-0.977574307,-0.536430936
1574.4,-0.976748746,-0.500466887
1575,-0.975910742,-0.465245129
1575.6,-0.975060797,-0.431256621
1576.2,-0.974199399,-0.398977669
1576.8,-0.973327027,-0.368878393
1577.4,-0.972444124,-0.34138753
1578,-0.971551084,-0.316890912
1578.6,-0.970648266,-0.295732736
1579.2,-0.969735968,-0.2782023
1579.8,-0.968814475,-0.264569217
1580.4,-0.967883967,-0.255003977
1581,-0.966944571,-0.249620833
1581.6,-0.965996391,-0.248510054
1582.2,-0.965039451,-0.251683541
1582.8,-0.964073681,-0.259057715
1583.4,-0.963098976,-0.270514588
1584,-0.962115217,-0.285922844
1584.6,-0.961122146,-0.305009475
1585.2,-0.960119464,-0.327463429
1585.8,-0.959106925,-0.35302223
1586.4,-0.958084117,-0.38126203
1587,-0.957050614,-0.411742017
1587.6,-0.956006014,-0.444045193
1588.2,-0.954949859,-0.477699487
1588.8,-0.95388164,-0.512179655
1589.4,-0.952800862,-0.546977824
1590,-0.951707063,-0.581614541
1590.6,-0.95059972,-0.61555301
1591.2,-0.949478339,-0.648283425
1591.8,-0.948342481,-0.679350825
1592.4,-0.94719169,-0.70828279
1593,-0.946025553,-0.734650958
1593.6,-0.944843696,-0.758064913
1594.2,-0.94364579,-0.778179403
1594.8,-0.942431559,-0.794701389
1595.4,-0.941200769,-0.807381013
1596,-0.93995323,-0.816011121
1596.6,-0.938688846,-0.820478679
1597.2,-0.937407576,-0.820724715
1597.8,-0.936109376,-0.81668859
1598.4,-0.934794346,-0.808453828
1599,-0.933462638,-0.796153414
1599.6,-0.932114396,-0.779913882
1600.2,-0.930749871,-0.759968499
1600.8,-0.929369391,-0.736627337
1601.4,-0.927973295,-0.710210685
1602,-0.926561935,-0.681053303
1602.6,-0.925135783,-0.64960681
1603.2,-0.923695318,-0.616332837
1603.8,-0.922240971,-0.581642489
1604.4,-0.920773289,-0.546064918
1605,-0.919292813,-0.510121416
1605.6,-0.917800037,-0.474286633
1606.2,-0.916295494,-0.43907442
1606.8,-0.914779717,-0.404996509
1607.4,-0.913253201,-0.372530129
1608,-0.911716412,-0.342119772
1608.6,-0.910169805,-0.314200566
1609.2,-0.908613791,-0.289162937
1609.8,-0.907048741,-0.267358654
1610.4,-0.905474973,-0.249083053
1611,-0.903892746,-0.234575886
1611.6,-0.902302303,-0.224057208
1612.2,-0.90070379,-0.217653769
1612.8,-0.89909729,-0.215425111
1613.4,-0.897482853,-0.217400353
1614,-0.895860477,-0.223557047
1614.6,-0.89423005,-0.233758695
1615.2,-0.892591417,-0.247830189
1615.8,-0.89094444,-0.265609875
1616.4,-0.889288827,-0.286783307
1617,-0.887624253,-0.311002758
1617.6,-0.885950434,-0.337962786
1618.2,-0.884266964,-0.367232388
1618.8,-0.882573402,-0.398348336
1619.4,-0.880869324,-0.430861981
1620,-0.879154289,-0.464310504
1620.6,-0.877427793,-0.498164992
1621.2,-0.875689348,-0.531913784
1621.8,-0.873938511,-0.565090826
1622.4,-0.87217479,-0.597177995
1623,-0.870397722,-0.627688443
1623.6,-0.868606893,-0.656184984
1624.2,-0.866801896,-0.682234686
1624.8,-0.864982366,-0.705447275
1625.4,-0.863147974,-0.725470018
1626,-0.861298441,-0.741998742
1626.6,-0.85943355,-0.754790375
1627.2,-0.857553131,-0.763649379
1627.8,-0.855657041,-0.768407716
1628.4,-0.853745248,-0.769007152
1629,-0.851817775,-0.765446328
1629.6,-0.849874631,-0.75770665
1630.2,-0.847915973,-0.745919624
1630.8,-0.845942006,-0.730263572
1631.4,-0.843952941,-0.710924758
1632,-0.841949058,-0.688154591
1632.6,-0.839930733,-0.662303174
1633.2,-0.837898357,-0.633734682
1633.8,-0.835852305,-0.60279671
1634.4,-0.833793075,-0.569962004
1635,-0.831721179,-0.535713011
1635.6,-0.829637061,-0.500467608
1636.2,-0.827541278,-0.464754739
1636.8,-0.825434371,-0.429088626
1637.4,-0.823316851,-0.393950638
1638,-0.821189228,-0.359824864
1638.6,-0.819052023,-0.327202517
1639.2,-0.816905718,-0.296538938
1639.8,-0.814750757,-0.268248219
1640.4,-0.812587564,-0.242726249
1641,-0.810416515,-0.220320362
1641.6,-0.808237956,-0.201347934
1642.2,-0.806052162,-0.186053959
1642.8,-0.803859352,-0.174628825
1643.4,-0.80165972,-0.167237791
1644,-0.799453386,-0.163968995
1644.6,-0.797240382,-0.164827243
1645.2,-0.795020708,-0.169781587
1645.8,-0.792794339,-0.178776446
1646.4,-0.790561119,-0.19162583
1647,-0.78832085,-0.208102189
1647.6,-0.786073371,-0.228013949
1648.2,-0.783818364,-0.251010498
1648.8,-0.781555482,-0.276715971
1649.4,-0.779284404,-0.304777339
1650,-0.777004734,-0.334768119
1650.6,-0.774716021,-0.36620557
1651.2,-0.772417825,-0.398618497
1651.8,-0.770109724,-0.431552409
1652.4,-0.767791223,-0.464481535
1653,-0.765461847,-0.496898758
1653.6,-0.763121176,-0.528351702
1654.2,-0.760768747,-0.558346275
1654.8,-0.758404136,-0.586424712
1655.4,-0.756026957,-0.612169213
1656,-0.753636853,-0.635189661
1656.6,-0.751233505,-0.655135942
1657.2,-0.748816638,-0.671698718
1657.8,-0.746386019,-0.684612673
1658.4,-0.74394149,-0.693686274
1659,-0.741482944,-0.698779758
1659.6,-0.739010285,-0.699763794
1660.2,-0.736523541,-0.696633574
1660.8,-0.734022794,-0.689436469
1661.4,-0.731508121,-0.678216084
1662,-0.728979711,-0.663128303
1662.6,-0.726437826,-0.644400166
1663.2,-0.72388274,-0.62227265
1663.8,-0.721314756,-0.597014729
1664.4,-0.718734294,-0.569010827
1665,-0.716141788,-0.538661623
1665.6,-0.713537632,-0.506327269
1666.2,-0.71092235,-0.472495228
1666.8,-0.708296465,-0.437654973
1667.4,-0.705660452,-0.402247734
1668,-0.703014853,-0.366778456
1668.6,-0.700360211,-0.331755814
1669.2,-0.697697039,-0.297658357
1669.8,-0.695025831,-0.264942686
1670.4,-0.692347085,-0.234073689
1671,-0.689661264,-0.205477838
1671.6,-0.686968789,-0.179539373
1672.2,-0.684270047,-0.156611616
1672.8,-0.681565379,-0.136996833
1673.4,-0.678855097,-0.120972384
1674,-0.676139436,-0.108736986
1674.6,-0.673418573,-0.100430201
1675.2,-0.670692652,-0.096160439
1675.8,-0.667961762,-0.095979671
1676.4,-0.665225892,-0.099839423
1677,-0.662484989,-0.107650984
1677.6,-0.659739004,-0.119326315
1678.2,-0.656987741,-0.134633951
1678.8,-0.654230967,-0.153302454
1679.4,-0.651468488,-0.175101077
1680,-0.648699972,-0.199658263
1680.6,-0.645925052,-0.226571252
1681.2,-0.643143374,-0.255447605
1681.8,-0.640354554,-0.285864531
1682.4,-0.637558135,-0.317326714
1683,-0.634753669,-0.349349223
1683.6,-0.63194075,-0.381485469
1684.2,-0.629118898,-0.413219139
1684.8,-0.626287658,-0.44405562
1685.4,-0.62344663,-0.473555863
1686,-0.620595389,-0.501255736
1686.6,-0.617733547,-0.52672921
1687.2,-0.614860754,-0.549586097
1687.8,-0.611976697,-0.5694756
1688.4,-0.609081111,-0.586091438
1689,-0.606173772,-0.599171895
1689.6,-0.603254492,-0.608489222
1690.2,-0.600323172,-0.613904031
1690.8,-0.597379767,-0.615332545
1691.4,-0.594424227,-0.612684224
1692,-0.591456638,-0.606005602
1692.6,-0.588477134,-0.595390502
1693.2,-0.585485859,-0.580942536
1693.8,-0.582483031,-0.562840235
1694.4,-0.579468961,-0.541355069
1695,-0.576443981,-0.516776936
1695.6,-0.573408417,-0.489392061
1696.2,-0.570362722,-0.459613267
1696.8,-0.567307367,-0.427870249
1697.4,-0.564242763,-0.394535089
1698,-0.561169449,-0.360103762
1698.6,-0.558087956,-0.325066838
1699.2,-0.554998782,-0.289882612
1699.8,-0.551902449,-0.255031013
1700.4,-0.548799496,-0.22100953
1701,-0.545690431,-0.188285257
1701.6,-0.542575726,-0.157288778
1702.2,-0.539455856,-0.128453673
1702.8,-0.536331254,-0.102171765
1703.4,-0.533202317,-0.078797227
1704,-0.530069395,-0.058638357
1704.6,-0.526932786,-0.041951984
1705.2,-0.523792763,-0.028968082
1705.8,-0.520649526,-0.019845239
1706.4,-0.517503205,-0.014670703
1707,-0.514353893,-0.013495488
1707.6,-0.51120165,-0.016336911
1708.2,-0.508046419,-0.023095516
1708.8,-0.504888101,-0.03362813
1709.4,-0.501726616,-0.047814668
1710,-0.498561737,-0.06538264
1710.6,-0.495393201,-0.086027141
1711.2,-0.492220768,-0.109464959
1711.8,-0.489044109,-0.135323153
1712.4,-0.485862837,-0.163171915
1713,-0.482676572,-0.192587766
1713.6,-0.479484937,-0.223150915
1714.2,-0.476287476,-0.254360184
1714.8,-0.473083741,-0.285725238
1715.4,-0.469873339,-0.316807532
1716,-0.466655811,-0.347105953
1716.6,-0.463430729,-0.376147261
1717.2,-0.460197705,-0.403500716
1717.8,-0.456956361,-0.428742674
1718.4,-0.453706347,-0.451479345
1719,-0.45044735,-0.471354955
1719.6,-0.447179103,-0.488055605
1720.2,-0.443901389,-0.501321491
1720.8,-0.440614042,-0.510941364
1721.4,-0.437316915,-0.516724545
1722,-0.434009966,-0.518583524
1722.6,-0.430693206,-0.516484015
1723.2,-0.427366643,-0.51039144
1723.8,-0.424030402,-0.500384158
1724.4,-0.420684671,-0.486605453
1725,-0.417329654,-0.469215534
1725.6,-0.413965597,-0.448414574
1726.2,-0.410592857,-0.424513657
1726.8,-0.40721181,-0.397845252
1727.4,-0.403822806,-0.368712525
1728,-0.400426324,-0.337550707
1728.6,-0.397022856,-0.304806408
1729.2,-0.393612846,-0.270876639
1729.8,-0.390196822,-0.236245917
1730.4,-0.386775323,-0.201406063
1731,-0.38334886,-0.166822947
1731.6,-0.379917935,-0.13295361
1732.2,-0.376483075,-0.100278119
1732.8,-0.373044772,-0.069244491
1733.4,-0.369603479,-0.040257954
1734,-0.36615964,-0.013716645
1734.6,-0.362713652,0.010026482
1735.2,-0.359265886,0.030649362
1735.8,-0.355816649,0.047889163
1736.4,-0.352366198,0.06153553
1737,-0.348914759,0.071409494
1737.6,-0.345462499,0.077389775
1738.2,-0.342009501,0.079441191
1738.8,-0.338555804,0.07756936
1739.4,-0.33510144,0.071790763
1740,-0.331646307,0.062252845
1740.6,-0.32819026,0.049148199
1741.2,-0.324733191,0.032631439
1741.8,-0.321274841,0.013008498
1742.4,-0.317814923,-0.009385362
1743,-0.314353153,-0.034221419
1743.6,-0.310889206,-0.061125025
1744.2,-0.307422677,-0.089645799
1744.8,-0.303953169,-0.119337535
1745.4,-0.30048031,-0.149783051
1746,-0.297003649,-0.180481688
1746.6,-0.293522744,-0.210945427
1747.2,-0.290037213,-0.24074455
1747.8,-0.286546623,-0.269398272
1748.4,-0.283050574,-0.296458242
1749,-0.279548699,-0.321510917
1749.6,-0.276040659,-0.344169605
1750.2,-0.272526146,-0.364077299
1750.8,-0.269004892,-0.380918071
1751.4,-0.265476665,-0.394413468
1752,-0.261941302,-0.404351847
1752.6,-0.258398691,-0.410574002
1753.2,-0.254848728,-0.412926382
1753.8,-0.251291422,-0.411372315
1754.4,-0.247726837,-0.405924525
1755,-0.244155042,-0.396606833
1755.6,-0.240576191,-0.383524224
1756.2,-0.236990522,-0.366867249
1756.8,-0.233398297,-0.346848296
1757.4,-0.229799785,-0.323688613
1758,-0.226195379,-0.297733707
1758.6,-0.222585496,-0.269351946
1759.2,-0.218970504,-0.238862944
1759.8,-0.215350903,-0.206718408
1760.4,-0.211727196,-0.173373685
1761,-0.208099856,-0.139252106
1761.6,-0.204469394,-0.104818211
1762.2,-0.20083635,-0.070561722
1762.8,-0.197201237,-0.036947274
1763.4,-0.193564538,-0.004410478
1764,-0.189926759,0.026591551
1764.6,-0.186288371,0.055636434
1765.2,-0.182649803,0.082344398
1765.8,-0.179011463,0.10635606
1766.4,-0.175373711,0.127359019
1767,-0.17173688,0.145070079
1767.6,-0.16810124,0.159267335
1768.2,-0.164467003,0.169788922
1768.8,-0.160834343,0.176508985
1769.4,-0.157203394,0.179341715
1770,-0.153574191,0.178302855
1770.6,-0.149946721,0.173452756
1771.2,-0.146320983,0.164841272
1771.8,-0.142696836,0.152660291
1772.4,-0.139074099,0.137140003
1773,-0.135452609,0.118490431
1773.6,-0.131832104,0.097024643
1774.2,-0.128212264,0.073111214
1774.8,-0.124592772,0.047116993
1775.4,-0.1209733,0.019418741
1776,-0.117353433,-0.009519006
1776.6,-0.113732759,-0.039235398
1777.2,-0.110110914,-0.069315937
1777.8,-0.106487453,-0.099266423
1778.4,-0.10286195,-0.128611638
1779,-0.099234025,-0.156921717
1779.6,-0.095603282,-0.183751046
1780.2,-0.091969345,-0.208675886
1780.8,-0.088331877,-0.231307558
1781.4,-0.084690575,-0.251293782
1782,-0.08104517,-0.268317931
1782.6,-0.077395442,-0.282108008
1783.2,-0.073741195,-0.292420367
1783.8,-0.070082317,-0.299092318
1784.4,-0.066418748,-0.302013798
1785,-0.06275043,-0.301078827
1785.6,-0.059077415,-0.296289871
1786.2,-0.055399815,-0.287708116
1786.8,-0.051717759,-0.275413989
1787.4,-0.048031428,-0.259537635
1788,-0.044341104,-0.240313045
1788.6,-0.040647096,-0.21799963
1789.2,-0.036949696,-0.192839328
1789.8,-0.033249329,-0.165206659
1790.4,-0.029546437,-0.135496132
1791,-0.025841414,-0.104051823
1791.6,-0.022134764,-0.071327301
1792.2,-0.018426999,-0.037785101
1792.8,-0.014718608,-0.00386573
1793.4,-0.011010088,0.029984366
1794,-0.007301969,0.063284013
1794.6,-0.003594756,0.095577822
1795.2,1.11E-04,0.126450874
1795.8,0.003815079,0.155473789
1796.4,0.007516782,0.182255368
1797,0.011215792,0.206441928
1797.6,0.014911741,0.227715479
1798.2,0.018604308,0.245805457
1798.8,0.022293206,0.260472559
1799.4,0.0259782,0.271532636
1800,0.029659129,0.278873246
1800.6,0.03333587,0.282422369
1801.2,0.037008324,0.282128625
1801.8,0.040676504,0.278056747
1802.4,0.044340473,0.270318995
1803,0.048000266,0.258998358
1803.6,0.051656064,0.244327196
1804.2,0.055308083,0.226569759
1804.8,0.058956532,0.205985945
1805.4,0.062601682,0.182895707
1806,0.066243879,0.157695115
1806.6,0.069883471,0.130781543
1807.2,0.073520788,0.102534136
1807.8,0.077156252,0.073425337
1808.4,0.080790281,0.04392296
1809,0.084423238,0.014438214
1809.6,0.088055554,-0.014546609
1810.2,0.091687638,-0.042573686
1810.8,0.095319864,-0.069219961
1811.4,0.098952594,-0.094073851
1812,0.102586172,-0.116740708
1812.6,0.106220907,-0.136863127
1813.2,0.109857068,-0.154121632
1813.8,0.113494881,-0.168242632
1814.4,0.11713452,-0.179000902
1815,0.120776145,-0.186187617
1815.6,0.124419821,-0.189689025
1816.2,0.128065562,-0.189441364
1816.8,0.13171337,-0.185393682
1817.4,0.135363163,-0.177578479
1818,0.139014782,-0.166105477
1818.6,0.142668044,-0.151108773
1819.2,0.146322746,-0.132742814
1819.8,0.149978565,-0.111280693
1820.4,0.153635151,-0.087023151
1821,0.157292194,-0.060232396
1821.6,0.160949247,-0.03130646
1822.2,0.16460585,-6.56E-04
1822.8,0.168261576,0.031342056
1823.4,0.171915937,0.064247461
1824,0.175568416,0.097591644
1824.6,0.179218516,0.130925638
1825.2,0.182865756,0.163819717
1825.8,0.186509623,0.195807145
1826.4,0.190149628,0.226448895
1827,0.193785329,0.255350716
1827.6,0.197416279,0.282114994
1828.2,0.201042074,0.306385432
1828.8,0.204662341,0.327837913
1829.4,0.208276753,0.346195434
1830,0.211885037,0.361230907
1830.6,0.21548695,0.372752451
1831.2,0.219082298,0.380611556
1831.8,0.222670967,0.38474518
1832.4,0.22625289,0.38513466
1833,0.229828003,0.381762534
1833.6,0.233396368,0.374739945
1834.2,0.23695809,0.36422081
1834.8,0.240513257,0.35034104
1835.4,0.244062069,0.333349168
1836,0.247604779,0.313546487
1836.6,0.251141643,0.291236532
1837.2,0.25467294,0.266746193
1837.8,0.258199038,0.24049308
1838.4,0.26172031,0.212897502
1839,0.26523709,0.184340954
1839.6,0.268749804,0.155297823
1840.2,0.272258868,0.126232592
1840.8,0.275764651,0.097561398
1841.4,0.279267561,0.069740322
1842,0.282767989,0.043209387
1842.6,0.286266297,0.01837659
1843.2,0.289762817,-0.004377929
1843.8,0.293257862,-0.024692999
1844.4,0.296751706,-0.042247651
1845,0.300244589,-0.056754443
1845.6,0.303736691,-0.067984601
1846.2,0.307228144,-0.075759818
1846.8,0.31071907,-0.079911172
1847.4,0.314209492,-0.080368521
1848,0.317699378,-0.077114772
1848.6,0.32118868,-0.070153838
1849.2,0.324677288,-0.059546322
1849.8,0.328165,-0.045447722
1850.4,0.331651586,-0.028041939
1851,0.335136821,-0.007507203
1851.6,0.338620349,0.015848988
1852.2,0.342101791,0.041691519
1852.8,0.345580814,0.06973575
1853.4,0.349056958,0.099568402
1854,0.352529756,0.13076702
1854.6,0.355998755,0.16292755
1855.2,0.359463485,0.195624323
1855.8,0.36292343,0.228388269
1856.4,0.366378095,0.260770093
1857,0.369827019,0.29235602
1857.6,0.37326971,0.322699011
1858.2,0.376705705,0.351382584
1858.8,0.380134586,0.378033794
1859.4,0.383555943,0.402290075
1860,0.386969412,0.423831966
1860.6,0.390374659,0.442371137
1861.2,0.393771398,0.45766814
1861.8,0.397159403,0.469541376
1862.4,0.400538485,0.477848525
1863,0.403908485,0.482475454
1863.6,0.407269342,0.483407659
1864.2,0.410621045,0.480678307
1864.8,0.413963565,0.474303685
1865.4,0.417297011,0.464438233
1866,0.420621528,0.451273401
1866.6,0.423937261,0.434997525
1867.2,0.427244425,0.415870926
1867.8,0.430543308,0.394228081
1868.4,0.433834207,0.370409495
1869,0.43711741,0.344749091
1869.6,0.440393306,0.317680082
1870.2,0.443662286,0.289638304
1870.8,0.446924689,0.261007128
1871.4,0.450180941,0.232257297
1872,0.453431452,0.203843388
1872.6,0.456676598,0.176184785
1873.2,0.459916758,0.149706963
1873.8,0.463152308,0.124828931
1874.4,0.46638359,0.101936475
1875,0.46961091,0.081379995
1875.6,0.472834548,0.063483676
1876.2,0.47605474,0.048528088
1876.8,0.4792717,0.036768717
1877.4,0.482485565,0.028388552
1878,0.485696427,0.023521495
1878.6,0.48890436,0.022286359
1879.2,0.492109359,0.024720451
1879.8,0.495311349,0.030792561
1880.4,0.49851023,0.04044535
1881,0.501705871,0.053591299
1881.6,0.504898031,0.070032525
1882.2,0.508086438,0.089539905
1882.8,0.511270848,0.11191182
1883.4,0.514450882,0.136811295
1884,0.51762614,0.163881431
1884.6,0.520796254,0.192796903
1885.2,0.523960778,0.22315376
1885.8,0.527119232,0.254515163
1886.4,0.530271155,0.28645969
1887,0.533416089,0.31857364
1887.6,0.536553529,0.350393959
1888.2,0.539682992,0.381478461
1888.8,0.542804039,0.411429193
1889.4,0.545916204,0.439823409
1890,0.549019057,0.466273043
1890.6,0.552112207,0.490425744
1891.2,0.555195287,0.511958491
1891.8,0.558267974,0.530589561
1892.4,0.561329981,0.546071197
1893,0.564381062,0.558199133
1893.6,0.567421039,0.566838313
1894.2,0.570449782,0.571896866
1894.8,0.573467168,0.573294419
1895.4,0.576473189,0.57106342
1896,0.579467884,0.565282083
1896.6,0.582451273,0.556013561
1897.2,0.585423499,0.543438895
1897.8,0.58838475,0.527788297
1898.4,0.591335223,0.509297608
1899,0.594275149,0.488238569
1899.6,0.59720485,0.464973519
1900.2,0.600124657,0.439873039
1900.8,0.60303487,0.413278022
1901.4,0.605935894,0.385631485
1902,0.60882813,0.357375511
1902.6,0.61171193,0.328900975
1903.2,0.61458771,0.300663222
1903.8,0.617455873,0.273105334
1904.4,0.620316794,0.246641385
1905,0.623170832,0.221668776
1905.6,0.62601834,0.1985805
1906.2,0.628859638,0.17773409
1906.8,0.631695008,0.159451108
1907.4,0.634524695,0.144016085
1908,0.6373489,0.131666698
1908.6,0.640167806,0.122625015
1909.2,0.642981512,0.117029008
1909.8,0.64579007,0.114968293
1910.4,0.64859351,0.116510186
1911,0.6513918,0.12166154
1911.6,0.654184825,0.130344504
1912.2,0.656972439,0.14245082
1912.8,0.659754491,0.157866739
1913.4,0.662530707,0.176355881
1914,0.66530078,0.197648991
1914.6,0.66806445,0.221521535
1915.2,0.670821318,0.247612101
1915.8,0.673570972,0.275546091
1916.4,0.676313018,0.304965171
1917,0.679047023,0.335473602
1917.6,0.681772506,0.366626448
1918.2,0.684488999,0.397992926
1918.8,0.687196065,0.429170551
1919.4,0.689893216,0.459707847
1920,0.692579987,0.489176386
1920.6,0.695255961,0.517194543
1921.2,0.697920707,0.543367787
1921.8,0.700573834,0.567339183
1922.4,0.703214981,0.588783367
1923,0.705843826,0.607414038
1923.6,0.708460092,0.622989937
1924.2,0.711063541,0.635307315
1924.8,0.713653966,0.644195613
1925.4,0.716231246,0.649566503
1926,0.718795304,0.651378331
1926.6,0.721346058,0.649584318
1927.2,0.723883551,0.644261658
1927.8,0.726407866,0.635528367
1928.4,0.728919087,0.623500795
1929,0.731417375,0.608376329
1929.6,0.733902965,0.590422738
1930.2,0.7363761,0.569917788
1930.8,0.73883703,0.547144501
1931.4,0.741286107,0.52248761
1932,0.743723689,0.496340849
1932.6,0.746150092,0.46905172
1933.2,0.748565729,0.441067475
1933.8,0.750971007,0.412827586
1934.4,0.753366295,0.384735594
1935,0.755751991,0.357220098
1935.6,0.758128491,0.330711375
1936.2,0.760496165,0.305610534
1936.8,0.76285535,0.282288659
1937.4,0.765206377,0.261108507
1938,0.767549538,0.24239444
1938.6,0.769885095,0.226439361
1939.2,0.772213259,0.213486274
1939.8,0.774534193,0.203731391
1940.4,0.776848045,0.197352929
1941,0.779154887,0.194453858
1941.6,0.78145473,0.195077135
1942.2,0.783747558,0.199238528
1942.8,0.78603332,0.206915959
1943.4,0.788311861,0.217987332
1944,0.790582996,0.232296839
1944.6,0.792846554,0.24970493
1945.2,0.795102236,0.269940966
1945.8,0.797349712,0.292707557
1946.4,0.799588687,0.317738249
1947,0.801818771,0.34467194
1947.6,0.804039537,0.373113861
1948.2,0.806250574,0.402680424
1948.8,0.808451464,0.432983129
1949.4,0.81064173,0.463574972
1950,0.812820911,0.494023318
1950.6,0.814988586,0.5239367
1951.2,0.817144291,0.552880219
1951.8,0.819287591,0.580446267
1952.4,0.821418089,0.606266917
1953,0.823535398,0.629982827
1953.6,0.825639163,0.651269049
1954.2,0.827729066,0.669833059
1954.8,0.829804825,0.6854227
1955.4,0.831866214,0.697839227
1956,0.833913048,0.706925065
1956.6,0.835945161,0.712542617
1957.2,0.837962485,0.714649685
1957.8,0.839964998,0.713251318
1958.4,0.841952665,0.708341384
1959,0.843925572,0.700032142
1959.6,0.84588385,0.688481155
1960.2,0.847827639,0.673854457
1960.8,0.849757124,0.656364951
1961.4,0.85167258,0.636313401
1962,0.853574295,0.614013485
1962.6,0.855462537,0.589759374
1963.2,0.857337681,0.563952715
1963.8,0.859200111,0.537002835
1964.4,0.861050157,0.509265377
1965,0.862888238,0.481184268
1965.6,0.864714761,0.453193215
1966.2,0.866530109,0.425699837
1966.8,0.868334662,0.399108377
1967.4,0.870128807,0.373830861
1968,0.8719129,0.35024874
1968.6,0.873687262,0.328707778
1969.2,0.8754522,0.309537058
1969.8,0.877207974,0.293023939
1970.4,0.878954826,0.279432244
1971,0.880692932,0.268962333
1971.6,0.882422423,0.261768731
1972.2,0.884143407,0.257982948
1972.8,0.885855931,0.257675751
1973.4,0.887559969,0.260844005
1974,0.889255463,0.267453054
1974.6,0.890942341,0.277452785
1975.2,0.892620417,0.290679849
1975.8,0.894289468,0.306934939
1976.4,0.895949308,0.326053064
1977,0.897599614,0.347733805
1977.6,0.899240043,0.371656567
1978.2,0.900870269,0.397516024
1978.8,0.902489912,0.424954342
1979.4,0.90409854,0.453561315
1980,0.905695732,0.482935739
1980.6,0.907281083,0.512695692
1981.2,0.90885413,0.542397772
1981.8,0.910414425,0.571614396
1982.4,0.911961567,0.599965492
1983,0.913495121,0.627037149
1983.6,0.915014684,0.652446715
1984.2,0.916519888,0.67584407
1984.8,0.918010386,0.696905151
1985.4,0.91948587,0.715339568
1986,0.920946064,0.730892203
1986.6,0.92239073,0.743343378
1987.2,0.923819693,0.752538031
1987.8,0.925232824,0.758365789
1988.4,0.926629998,0.760721799
1989,0.9280112,0.759608729
1989.6,0.929376456,0.755072509
1990.2,0.930725795,0.74715925
1990.8,0.932059331,0.736001714
1991.4,0.933377243,0.721798025
1992,0.934679726,0.704759539
1992.6,0.935966989,0.685114254
1993.2,0.937239343,0.66319107
1993.8,0.938497113,0.639333332
1994.4,0.939740589,0.613846051
1995,0.940970165,0.587142409
1995.6,0.942186239,0.55963604
1996.2,0.943389169,0.531703775
1996.8,0.944579361,0.503767037
1997.4,0.945757228,0.476254814
1998,0.946923156,0.4495709
1998.6,0.948077511,0.42409692
1999.2,0.949220665,0.40022188
1999.8,0.95035296,0.378301882
2000.4,0.951474701,0.35865766
2001,0.952586164,0.341581947
2001.6,0.953687583,0.32732427
2002.2,0.954779172,0.316112584
2002.8,0.955861079,0.308110076
2003.4,0.956933399,0.303427758
2004,0.957996203,0.302148965
2004.6,0.959049515,0.304314111
